OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, up_JES, 1, -2.4, 2.4, 210, 260, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0049523613415658474" 
1, mujets, up_JES, 0, -2.4, 2.4, 210, 260, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0024761806707829237" 
1, mujets, up_JES, 1, -2.4, 2.4, 260, 320, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0023736921139061451" 
1, mujets, up_JES, 0, -2.4, 2.4, 260, 320, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0011868460569530725" 
1, mujets, up_JES, 1, -2.4, 2.4, 320, 400, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0011784611269831657" 
1, mujets, up_JES, 0, -2.4, 2.4, 320, 400, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.00058923056349158287" 
1, mujets, up_JES, 1, -2.4, 2.4, 400, 500, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0046685137785971165" 
1, mujets, up_JES, 0, -2.4, 2.4, 400, 500, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0023342568892985582" 
1, mujets, up_JES, 1, -2.4, 2.4, 500, 670, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0063961036503314972" 
1, mujets, up_JES, 0, -2.4, 2.4, 500, 670, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0031980518251657486" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.028737392276525497" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.014368696138262749" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 30, 40, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.013761318288743496" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 30, 40, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.006880659144371748" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 40, 50, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.010549983941018581" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 40, 50, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0052749919705092907" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 50, 60, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.011090540327131748" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 50, 60, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0055452701635658741" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 60, 70, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0088392831385135651" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 60, 70, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0044196415692567825" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 70, 80, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0039507127366960049" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 70, 80, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0019753563683480024" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 80, 100, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.011692742817103863" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 80, 100, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0058463714085519314" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 100, 120, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0055611925199627876" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 100, 120, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0027805962599813938" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 120, 160, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.013109949417412281" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 120, 160, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0065549747087061405" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 160, 210, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.023213794454932213" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 160, 210, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.011606897227466106" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 210, 260, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.034895852208137512" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 210, 260, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.017447926104068756" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 260, 320, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.044856633991003036" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 260, 320, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.022428316995501518" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 320, 400, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.015322021208703518" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 320, 400, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.007661010604351759" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 400, 500, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.013133113272488117" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 400, 500, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0065665566362440586" 
1, mujets, up_JetAway, 1, -2.4, 2.4, 500, 670, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.013650054112076759" 
1, mujets, up_JetAway, 0, -2.4, 2.4, 500, 670, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0068250270560383797" 
1, mujets, up_KT, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 30, 40, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 30, 40, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 40, 50, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 40, 50, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 50, 60, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 50, 60, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 60, 70, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 60, 70, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 70, 80, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 70, 80, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 80, 100, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 80, 100, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 100, 120, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 100, 120, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 120, 160, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 120, 160, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 160, 210, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 160, 210, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 210, 260, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 210, 260, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 260, 320, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 260, 320, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 320, 400, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 320, 400, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 400, 500, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 400, 500, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 1, -2.4, 2.4, 500, 670, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_KT, 0, -2.4, 2.4, 500, 670, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 30, 40, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 30, 40, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 40, 50, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 40, 50, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 50, 60, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 50, 60, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 60, 70, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 60, 70, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 70, 80, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 70, 80, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 80, 100, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 80, 100, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 100, 120, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 100, 120, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 120, 160, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 120, 160, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 160, 210, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 160, 210, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 210, 260, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 210, 260, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 260, 320, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 260, 320, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 320, 400, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 320, 400, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 400, 500, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 400, 500, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 1, -2.4, 2.4, 500, 670, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Bias, 0, -2.4, 2.4, 500, 670, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.064136721193790436" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.032068360596895218" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 30, 40, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0053214407525956631" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 30, 40, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0026607203762978315" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 40, 50, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0069525754079222679" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 40, 50, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.003476287703961134" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 50, 60, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.010703801177442074" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 50, 60, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0053519005887210369" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 60, 70, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0079067228361964226" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 60, 70, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0039533614180982113" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 70, 80, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.003954622894525528" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 70, 80, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.001977311447262764" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 80, 100, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0072552510537207127" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 80, 100, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0036276255268603563" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 100, 120, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0050811758264899254" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 100, 120, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0025405879132449627" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 120, 160, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0053528333082795143" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 120, 160, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0026764166541397572" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 160, 210, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0024469748605042696" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 160, 210, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0012234874302521348" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 210, 260, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0018008587649092078" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 210, 260, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.00090042938245460391" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 260, 320, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.00059342308668419719" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 260, 320, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.00029671154334209859" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 320, 400, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0011784611269831657" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 320, 400, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.00058923056349158287" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 400, 500, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0013338611461222172" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 400, 500, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.00066693057306110859" 
1, mujets, up_LT-Cb, 1, -2.4, 2.4, 500, 670, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0012792206835001707" 
1, mujets, up_LT-Cb, 0, -2.4, 2.4, 500, 670, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.00063961034175008535" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.02916564978659153" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.014582824893295765" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 30, 40, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.011831322684884071" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 30, 40, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0059156613424420357" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 40, 50, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.014616359956562519" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 40, 50, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0073081799782812595" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 50, 60, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.033628292381763458" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 50, 60, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.016814146190881729" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 60, 70, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.03200216218829155" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 60, 70, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.016001081094145775" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 70, 80, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.028352187946438789" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 70, 80, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.014176093973219395" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 80, 100, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.038459673523902893" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 80, 100, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.019229836761951447" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 100, 120, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.026047045364975929" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 100, 120, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.013023522682487965" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 120, 160, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.035529091954231262" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 120, 160, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.017764545977115631" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 160, 210, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.033428311347961426" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 160, 210, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.016714155673980713" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 210, 260, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.041700184345245361" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 210, 260, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.020850092172622681" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 260, 320, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.038948409259319305" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 260, 320, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.019474204629659653" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 320, 400, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.084208443760871887" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 320, 400, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.042104221880435944" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 400, 500, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.071945086121559143" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 400, 500, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.035972543060779572" 
1, mujets, up_LT-others, 1, -2.4, 2.4, 500, 670, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.08774092048406601" 
1, mujets, up_LT-others, 0, -2.4, 2.4, 500, 670, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.043870460242033005" 
1, mujets, up_MuPt, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0054346742108464241" 
1, mujets, up_MuPt, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0027173371054232121" 
1, mujets, up_MuPt, 1, -2.4, 2.4, 30, 40, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0040878457948565483" 
1, mujets, up_MuPt, 0, -2.4, 2.4, 30, 40, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0020439228974282742" 
1, mujets, up_MuPt, 1, -2.4, 2.4, 40, 50, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0021484955213963985" 
1, mujets, up_MuPt, 0, -2.4, 2.4, 40, 50, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0010742477606981993" 
1, mujets, up_MuPt, 1, -2.4, 2.4, 50, 60, 0, 1, "(0.92955*((1.+(0.0589629*x))/(1.+(0.0568063*x))))+0.0089094778522849083" 
