OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, up_JetAway, 1, -2.4, 2.4, 70, 80, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0092625059187412262" 
0, mujets, up_JetAway, 0, -2.4, 2.4, 70, 80, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0046312529593706131" 
0, mujets, up_JetAway, 1, -2.4, 2.4, 80, 100, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0083605023100972176" 
0, mujets, up_JetAway, 0, -2.4, 2.4, 80, 100, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0041802511550486088" 
0, mujets, up_JetAway, 1, -2.4, 2.4, 100, 120, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.012236597947776318" 
0, mujets, up_JetAway, 0, -2.4, 2.4, 100, 120, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0061182989738881588" 
0, mujets, up_JetAway, 1, -2.4, 2.4, 120, 160, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0092048738151788712" 
0, mujets, up_JetAway, 0, -2.4, 2.4, 120, 160, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0046024369075894356" 
0, mujets, up_JetAway, 1, -2.4, 2.4, 160, 210, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0076832040213048458" 
0, mujets, up_JetAway, 0, -2.4, 2.4, 160, 210, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0038416020106524229" 
0, mujets, up_JetAway, 1, -2.4, 2.4, 210, 260, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.010052044875919819" 
0, mujets, up_JetAway, 0, -2.4, 2.4, 210, 260, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0050260224379599094" 
0, mujets, up_JetAway, 1, -2.4, 2.4, 260, 320, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.012389208190143108" 
0, mujets, up_JetAway, 0, -2.4, 2.4, 260, 320, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0061946040950715542" 
0, mujets, up_JetAway, 1, -2.4, 2.4, 320, 400, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.011630857363343239" 
0, mujets, up_JetAway, 0, -2.4, 2.4, 320, 400, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0058154286816716194" 
0, mujets, up_JetAway, 1, -2.4, 2.4, 400, 500, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.020447459071874619" 
0, mujets, up_JetAway, 0, -2.4, 2.4, 400, 500, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.010223729535937309" 
0, mujets, up_JetAway, 1, -2.4, 2.4, 500, 600, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0052885692566633224" 
0, mujets, up_JetAway, 0, -2.4, 2.4, 500, 600, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0026442846283316612" 
0, mujets, up_JetAway, 1, -2.4, 2.4, 600, 800, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0054732202552258968" 
0, mujets, up_JetAway, 0, -2.4, 2.4, 600, 800, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0027366101276129484" 
0, mujets, up_KT, 1, -2.4, 2.4, 20, 30, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 20, 30, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 30, 40, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 30, 40, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 40, 50, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 40, 50, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 50, 60, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 50, 60, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 60, 70, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 60, 70, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 70, 80, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 70, 80, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 80, 100, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 80, 100, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 100, 120, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 100, 120, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 120, 160, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 120, 160, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 160, 210, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 160, 210, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 210, 260, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 210, 260, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 260, 320, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 260, 320, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 320, 400, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 320, 400, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 400, 500, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 400, 500, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 500, 600, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 500, 600, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 1, -2.4, 2.4, 600, 800, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_KT, 0, -2.4, 2.4, 600, 800, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 20, 30, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 20, 30, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 30, 40, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 30, 40, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 40, 50, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 40, 50, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 50, 60, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 50, 60, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 60, 70, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 60, 70, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 70, 80, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 70, 80, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 80, 100, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 80, 100, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 100, 120, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 100, 120, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 120, 160, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 120, 160, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 160, 210, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 160, 210, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 210, 260, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 210, 260, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 260, 320, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 260, 320, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 320, 400, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 320, 400, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 400, 500, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 400, 500, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 500, 600, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 500, 600, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 1, -2.4, 2.4, 600, 800, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Bias, 0, -2.4, 2.4, 600, 800, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 20, 30, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0078682210296392441" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 20, 30, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.003934110514819622" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 30, 40, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.003841388737782836" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 30, 40, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.001920694368891418" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 40, 50, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0061017102561891079" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 40, 50, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0030508551280945539" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 50, 60, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.014771146699786186" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 50, 60, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0073855733498930931" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 60, 70, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.021444948390126228" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 60, 70, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.010722474195063114" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 70, 80, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.01295697595924139" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 70, 80, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0064784879796206951" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 80, 100, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.018435018137097359" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 80, 100, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0092175090685486794" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 100, 120, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.013154440559446812" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 100, 120, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0065772202797234058" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 120, 160, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.01004373375326395" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 120, 160, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0050218668766319752" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 160, 210, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0051394123584032059" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 160, 210, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0025697061792016029" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 210, 260, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.004049958661198616" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 210, 260, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.002024979330599308" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 260, 320, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0024177816230803728" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 260, 320, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0012088908115401864" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 320, 400, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0034838477149605751" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 320, 400, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0017419238574802876" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 400, 500, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.00159343087580055" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 400, 500, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.00079671543790027499" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 500, 600, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0017445887206122279" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 500, 600, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.00087229436030611396" 
0, mujets, up_LT-Cb, 1, -2.4, 2.4, 600, 800, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0017357160104438663" 
0, mujets, up_LT-Cb, 0, -2.4, 2.4, 600, 800, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.00086785800522193313" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 20, 30, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.00054187077330425382" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 20, 30, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.00027093538665212691" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 30, 40, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.00041450164280831814" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 30, 40, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.00020725082140415907" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 40, 50, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0013668369501829147" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 40, 50, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.00068341847509145737" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 50, 60, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0037415013648569584" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 50, 60, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0018707506824284792" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 60, 70, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0068195988424122334" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 60, 70, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0034097994212061167" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 70, 80, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0074810730293393135" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 70, 80, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0037405365146696568" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 80, 100, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.010270045138895512" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 80, 100, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0051350225694477558" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 100, 120, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.016157738864421844" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 100, 120, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0080788694322109222" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 120, 160, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.013241242617368698" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 120, 160, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0066206213086843491" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 160, 210, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.017045503482222557" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 160, 210, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0085227517411112785" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 210, 260, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.015685418620705605" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 210, 260, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0078427093103528023" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 260, 320, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.015528483316302299" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 260, 320, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.0077642416581511497" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 320, 400, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.02203378826379776" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 320, 400, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.01101689413189888" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 400, 500, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.037942390888929367" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 400, 500, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.018971195444464684" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 500, 600, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.055717695504426956" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 500, 600, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.027858847752213478" 
0, mujets, up_LT-inc, 1, -2.4, 2.4, 600, 800, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.055434323847293854" 
0, mujets, up_LT-inc, 0, -2.4, 2.4, 600, 800, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0.027717161923646927" 
0, mujets, up_LT-others, 1, -2.4, 2.4, 20, 30, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 0, -2.4, 2.4, 20, 30, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 1, -2.4, 2.4, 30, 40, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 0, -2.4, 2.4, 30, 40, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 1, -2.4, 2.4, 40, 50, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 0, -2.4, 2.4, 40, 50, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 1, -2.4, 2.4, 50, 60, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 0, -2.4, 2.4, 50, 60, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 1, -2.4, 2.4, 60, 70, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 0, -2.4, 2.4, 60, 70, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 1, -2.4, 2.4, 70, 80, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 0, -2.4, 2.4, 70, 80, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 1, -2.4, 2.4, 80, 100, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 0, -2.4, 2.4, 80, 100, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 1, -2.4, 2.4, 100, 120, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 0, -2.4, 2.4, 100, 120, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 1, -2.4, 2.4, 120, 160, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 0, -2.4, 2.4, 120, 160, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 1, -2.4, 2.4, 160, 210, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 0, -2.4, 2.4, 160, 210, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
0, mujets, up_LT-others, 1, -2.4, 2.4, 210, 260, 0, 1, "(1.00572*((1.+(0.013676*x))/(1.+(0.0143279*x))))+0" 
